TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Binned,CustomerAge_Binned,Target
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,1,0,3
14.92,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,1,0,1
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7199999999999,1,0,3
122.98,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,1,0,1
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,1,0,1
138.33,Debit,Dallas,Online,21.0,Student,69.00000000000001,1.0,232.56,1,0,3
39.31,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,1,0,3
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.09,1,0,3
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.2,1,0,3
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,1,0,2
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,2,0,3
31.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,1,0,1
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,1,0,1
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.189999999999,0,0,1
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.38,1,0,3
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,2,0,1
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.0300000000007,2,0,0
26.31,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,1,0,1
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,2,0,0
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,2,0,0
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,2,0,1
837.29,Debit,Phoenix,Branch,25.0,Student,215.99999999999997,1.0,6012.67,0,0,0
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,1,0,2
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,1,0,2
185.1,Debit,Albuquerque,Branch,53.0,Retired,22.999999999999996,1.0,6115.63,1,0,1
113.54,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,1,0,1
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,2,0,1
224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,1,0,1
737.1,Debit,Washington,ATM,60.0,Retired,91.99999999999999,1.0,4644.19,0,0,0
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.22,1,0,3
557.26,Debit,San Jose,ATM,69.0,Doctor,53.00000000000001,1.0,5237.12,2,0,1
905.6600000000001,Debit,Memphis,Online,33.0,Engineer,95.0,1.0,969.06,0,0,0
27.44,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,1,0,1
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,2,0,2
80.38,Debit,Kansas City,Online,52.0,Doctor,116.00000000000001,1.0,9662.88,1,0,2
26.1,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,1,0,1
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,0,0,0
59.73,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.93,1,0,3
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,0,0,1
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,1,0,3
418.03,Debit,Austin,,58.0,Doctor,161.0,1.0,10721.29,2,0,2
118.06,Credit,Las Vegas,Branch,32.0,Doctor,30.999999999999996,1.0,13560.63,1,0,2
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,2,0,0
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,1,0,2
36.63,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,1,0,1
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.2400000000002,1,0,3
905.6600000000001,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,0,0,2
705.34,Debit,Washington,Online,59.0,Doctor,123.99999999999999,1.0,5003.22,0,0,0
146.55,Debit,Virginia Beach,Online,54.0,Retired,123.99999999999999,1.0,4087.4400000000005,1,0,3
116.89,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,1,0,1
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,1,0,3
905.6600000000001,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,0,0,0
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,2,0,0
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,2,0,1
79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,1,0,3
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.34,1,0,3
335.7,Debit,El Paso,ATM,80.0,,57.0,1.0,6601.44,2,0,1
905.6600000000001,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,0,0,1
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,2,0,3
135.43,Debit,San Jose,ATM,57.0,Retired,91.99999999999999,1.0,5315.83,1,0,1
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.45,2,0,0
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,2,0,3
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,1,0,3
905.6600000000001,Debit,Philadelphia,Online,19.0,Student,50.00000000000001,1.0,9963.39,0,0,2
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,1,0,3
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,1,0,1
97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,1,0,3
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,1,0,3
56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,1,0,3
436.8,Debit,Seattle,Online,27.0,Student,91.99999999999999,1.0,1256.33,2,0,3
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,1,0,1
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,0,0,0
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,2,0,0
77.57,Debit,Atlanta,Online,49.0,,225.0,1.0,12801.93,1,0,2
905.6600000000001,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,0,0,0
14.16,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,1,0,1
905.6600000000001,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,0,0,0
61.330000000000005,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.400000000001,1,0,1
27.64,Debit,New York,Online,54.0,Engineer,22.999999999999996,1.0,7498.509999999999,1,0,1
3.85,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,1,0,2
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,2,0,1
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.400000000001,1,0,1
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,1,1,3
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.25,1,0,3
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,2,0,1
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.35,2,0,3
249.56000000000003,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,1,0,1
17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,1,0,2
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.93000000000004,1,0,3
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,2,0,0
434.67,Credit,Virginia Beach,Online,27.0,Student,123.99999999999999,1.0,1298.13,2,0,3
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,2,0,1
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,2,0,1
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,1,0,2
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,1,0,1
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,1,0,3
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,2,0,2
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,0,0,2
98.48,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,1,0,2
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,0,0,0
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.06,2,0,0
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.53,1,0,3
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,1,0,2
800.29,Credit,San Diego,Branch,20.0,Student,84.00000000000001,1.0,693.4,0,0,0
8.81,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,1,0,2
28.52,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.51,1,0,3
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.73,2,0,3
885.33,Credit,Raleigh,ATM,47.0,Engineer,59.00000000000001,1.0,7764.159999999999,0,0,1
199.23,Debit,Tucson,ATM,29.0,Engineer,53.99999999999999,1.0,9834.0,1,0,2
42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77,1,0,3
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,1,0,1
357.72,Debit,Miami,ATM,53.0,Retired,25.000000000000004,1.0,7659.500000000001,2,0,1
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.0799999999997,2,0,0
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,1,0,1
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.040000000001,1,0,1
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,2,0,2
38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.47,1,0,3
477.54,Credit,San Francisco,ATM,23.0,Student,52.00000000000001,1.0,1598.63,2,0,0
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,0,0,2
58.23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,1,0,1
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,0,0,0
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,1,0,1
675.37,Credit,Jacksonville,Online,56.0,Retired,30.999999999999996,1.0,4704.91,0,0,0
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.72,1,0,3
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,2,0,1
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,1,0,1
70.68,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.41,1,0,3
261.77,Debit,Chicago,Online,28.0,Student,45.99999999999999,1.0,824.7099999999999,1,0,3
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,1,0,3
58.32,Credit,Louisville,Branch,29.0,Engineer,275.0,1.0,6027.49,1,0,1
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,1,0,2
120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,1,0,1
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,2,0,1
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,2,0,0
328.39,Debit,New York,ATM,41.0,Engineer,107.99999999999999,1.0,2523.83,2,0,3
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,0,0,0
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,1,0,3
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9000000000003,1,0,3
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.64,2,0,3
351.38,Debit,New York,Branch,64.0,Retired,21.000000000000004,1.0,7606.63,2,0,1
86.07,Debit,Dallas,Branch,31.0,Doctor,22.999999999999996,1.0,842.5599999999998,1,0,3
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4199999999998,0,0,0
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,1,0,3
905.6600000000001,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,0,0,2
11.46,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,1,0,1
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.00000000000001,1.0,4980.26,1,0,1
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,2,0,3
63.540000000000006,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,1,0,1
81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,1,0,3
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,1.0,13704.92,2,0,2
170.96,Debit,Washington,Branch,64.0,Doctor,69.00000000000001,1.0,13374.89,1,0,2
48.51,Debit,Austin,Branch,22.0,Student,69.00000000000001,1.0,3363.23,1,0,3
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,2,0,2
125.83,Debit,Los Angeles,,57.0,Retired,138.0,1.0,6109.86,1,0,1
506.83,Debit,Indianapolis,,37.0,Engineer,45.0,1.0,9975.79,2,0,2
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,0,0,2
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,1,0,2
225.1,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,1,0,3
359.51,Debit,Charlotte,,79.0,Retired,157.0,1.0,7153.72,2,0,1
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,0,0,0
905.6600000000001,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.14,0,0,0
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,1,0,1
905.6600000000001,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.15,0,0,0
98.24,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.66,1,0,3
100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,1,1,1
45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,1,0,1
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,1,0,2
905.6600000000001,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,0,0,0
287.51,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.65,1,0,3
501.29999999999995,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,2,0,1
26.1,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.72,1,0,3
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.69,2,0,3
292.38,,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,1,0,1
905.6600000000001,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.47,0,0,0
25.29,Debit,Miami,Online,50.0,,125.0,1.0,5374.69,1,0,1
123.34999999999998,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,1,0,1
139.52,Debit,Portland,Branch,23.0,Student,30.999999999999996,1.0,1570.22,1,0,3
51.2,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6,1,1,3
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,1.0,13185.39,1,0,2
161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.3399999999997,1,0,3
2.51,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,1,0,1
22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,1,0,1
126.83000000000001,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,1,0,1
46.6,Debit,Detroit,Online,55.0,Doctor,68.00000000000001,1.0,1562.9,1,0,3
243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,1,0,2
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,1,0,1
175.05,Debit,,Online,39.0,Engineer,34.0,1.0,1447.35,1,0,3
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.1,0,0,0
34.03,Debit,Los Angeles,Branch,57.0,Engineer,37.99999999999999,1.0,3077.2,1,0,3
15.950000000000001,Debit,Raleigh,Branch,25.0,Student,52.00000000000001,1.0,1983.0,1,0,3
101.51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,1,0,3
309.42,Debit,Fresno,Branch,27.0,Engineer,42.00000000000001,1.0,8564.46,2,0,1
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,1,0,1
746.78,Credit,,Branch,21.0,Student,64.0,1.0,1699.81,0,0,0
82.01,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46,1,0,3
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,2,0,0
320.11,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.4799999999996,2,0,1
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,2,0,2
10.3,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,1,0,1
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,1.0,634.16,0,0,0
416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.9599999999999,2,0,3
98.95,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,1,0,1
18.14,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,1,0,1
905.6600000000001,Debit,Columbus,ATM,51.0,Doctor,107.99999999999999,1.0,6180.3,0,0,0
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.6899999999996,1,0,3
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,1,0,2
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,2,0,1
691.92,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.65,0,0,0
50.43,Debit,San Jose,Branch,32.0,Doctor,51.00000000000001,1.0,9794.26,1,0,2
440.43,Debit,Colorado Springs,Branch,78.0,Retired,22.999999999999996,1.0,5123.24,2,0,1
299.03,Debit,Columbus,Branch,39.0,Engineer,52.00000000000001,1.0,1381.28,1,0,3
1.98,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,1,0,2
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,1,0,1
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,2,0,3
519.62,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,2,0,0
738.68,Debit,Chicago,Online,50.0,Doctor,123.99999999999999,1.0,14352.33,0,0,2
151.14,Debit,Memphis,Online,64.0,Retired,37.99999999999999,1.0,2156.54,1,0,3
75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,1,0,1
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,2,0,1
5.29,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,1,0,2
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,1,0,2
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,1,0,3
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,0,0,1
905.6600000000001,Debit,Columbus,ATM,36.0,Doctor,107.0,1.0,11565.97,0,0,2
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,1,0,2
905.6600000000001,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.84,0,0,0
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.00000000000001,1.0,7447.099999999999,1,0,1
154.99,Debit,Mesa,Branch,25.0,Student,53.00000000000001,1.0,1419.31,1,0,3
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,2,0,1
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.37,1,0,3
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,1,0,1
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,1,0,1
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,1,0,1
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,1.0,4976.18,0,0,0
10.15,Debit,Austin,ATM,59.0,Doctor,58.00000000000001,1.0,7155.04,1,0,1
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,1,0,1
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,2,0,3
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,1,0,3
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,0,0,1
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,1,0,1
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,1,0,1
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,2,0,2
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,1,0,1
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,1,0,1
345.86,,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,2,0,3
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,2,0,1
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,1,0,3
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,1,0,1
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,1,0,3
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,2,0,3
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,1,0,1
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,1,0,3
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,1,0,3
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,1,0,1
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,1,0,1
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,1,0,2
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,1,0,2
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,2,0,1
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,1,0,1
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,1,0,3
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,2,0,1
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,1,0,1
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,1,0,1
905.6600000000001,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,0,0,0
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,2,0,3
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,1,0,1
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,2,0,2
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,2,0,2
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,1,0,3
68.68,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,1,0,1
905.6600000000001,Debit,Portland,Online,20.0,Student,84.00000000000001,1.0,1171.98,0,0,0
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,1,0,1
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,1,0,1
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,2,0,1
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,2,0,1
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,1,0,1
5.76,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,1,0,1
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,2,0,3
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,1,0,3
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,1,0,2
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,2,0,0
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,1,0,2
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,2,0,1
142.1,Credit,San Francisco,Online,18.0,,109.0,1.0,1545.64,1,1,3
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,1,0,3
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,1,0,1
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,2,0,0
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,1,0,1
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,2,0,1
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,0,0,0
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,1,0,3
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,1,0,3
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,1,0,1
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,1,0,3
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,1,0,2
905.6600000000001,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,0,0,1
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,2,0,1
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,1,0,2
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,1,0,2
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,1,0,2
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,1,0,3
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,1,0,3
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,1,0,3
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,1,0,3
